Age,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34,4,2,2,2,1,6,2,3,58,3,2,2.8067276252720497,21,2,16.516819063180126,2,3,8.3865447494559,5.2899085620919255,1.1932723747279501,6.096636187363975,1
47,2,1,1,7,1,1,2,3,67,3,4,2.0,22,1,10.0,1,2,5.0,3.353335080882837,1.0,6.879989514702981,1
39,3,1,2,3,3,11,3,3,37,3,1,2.3863504229138495,22,2,9.079525634370775,1,2,6.0,3.6136495770861505,2.3863504229138495,2.693175211456925,1
57,1,1,2,3,1,1,3,4,76,3,5,3.05159580665871,21,2,10.0,3,2,8.79361677336516,7.74202096670645,1.0,4.89680838668258,1
28,1,2,1,2,2,2,1,3,70,3,1,1.3300825354499608,20,2,5.669917464550039,3,3,5.009752393650118,3.349587322750196,0.0,3.3398349291000784,1
29,1,1,2,6,1,22,2,3,81,3,1,1.0,23,2,9.779172811449499,2,3,9.779172811449499,6.779172811449499,0.13249631313030052,6.690841936029299,1
39,2,1,1,3,1,5,3,3,94,3,3,3.1765275139398623,13,2,8.235208729090207,4,4,3.353055027879724,2.353055027879724,0.0,0.588263756969931,1
28,1,1,2,11,1,7,2,3,66,3,1,0.9993534995658349,21,4,5.000646500434165,3,3,5.0,3.000646500434165,0.0,2.0012930008683303,1
24,1,2,2,2,1,6,3,4,94,2,1,1.5558065814371798,17,3,6.109353929939743,5,3,0.0,0.0,0.0,0.0,1
51,1,1,3,3,1,1,2,3,75,2,4,3.0,21,3,10.0,3,2,7.107159527674666,5.633949409593333,1.0,4.526789881918667,1
35,4,2,3,9,1,4,3,3,65,2,1,3.374290286988825,21,3,6.374290286988825,3,3,3.0,1.374290286988825,0.0,2.0,1
29,1,2,2,2,1,1,2,3,57,3,1,1.0,22,3,11.517909684854143,2,2,11.517909684854143,7.638432263640607,2.8794774212135357,6.3973871060676775,1
29,1,2,2,6,1,24,1,4,68,2,1,1.0,22,2,10.0,2,2,1.0,0.0,0.2689763285417184,0.0,1
30,1,1,5,13,1,23,2,2,63,2,1,0.19259902778563043,21,2,9.61480194442874,2,3,8.807400972214369,1.348193194499413,1.0,7.80740097221437,1
38,1,1,5,13,1,2,2,3,41,3,1,1.0,22,3,10.0,2,3,1.4611280849891375,0.8069741487309906,0.11528202124728437,0.8069741487309906,1
26,1,2,3,9,2,7,2,4,71,3,1,1.0,20,3,6.156474680538975,4,3,6.156474680538975,5.3129493610779495,0.5782373402694875,4.891186701347437,1
37,1,2,2,3,1,7,2,2,70,3,1,2.2046581620409027,19,4,9.386025513877293,0,3,4.590683675918195,2.0,0.2046581620409026,2.7953418379590973,1
39,2,2,3,7,1,7,3,2,94,2,1,1.0,20,2,6.2746772593988975,2,2,6.2746772593988975,2.490129096240441,0.0,5.019741807519118,1
51,3,1,1,7,1,2,3,3,31,2,3,0.9451173853535251,11,1,9.89023477070705,2,3,5.10976522929295,6.0,1.0,3.2195304585858997,1
19,3,2,1,3,1,1,1,3,100,1,1,0.4551436850361561,19,1,6.8139942047469075,4,4,1.3654310551084683,0.9102873700723122,0.4551436850361561,0.0,1
26,3,1,1,3,1,6,1,3,73,3,1,0.47756542392883106,22,2,8.432696271786494,3,3,3.612172880355845,2.0897383042846758,0.0,2.0897383042846758,1
44,2,1,1,10,1,3,2,4,85,2,5,2.0,12,2,10.0,3,4,1.0,0.0,0.0,0.0,1
53,1,1,2,5,1,7,3,2,84,3,1,2.0,20,2,7.600669401772913,3,3,4.300334700886456,2.0,1.0,2.6006694017729126,1
30,1,2,1,2,1,2,2,3,70,3,1,1.7293944989146117,20,2,6.364697249457306,3,2,4.905908251628082,3.9059082516280825,0.36469724945730586,3.270605501085388,1
34,2,2,1,1,1,7,4,4,46,2,2,1.317968417989458,20,2,8.878645611992972,2,2,7.0,7.0,0.439322805996486,5.878645611992972,1
30,1,2,1,4,1,4,3,3,43,1,2,2.0,20,3,10.518938116155914,2,2,5.0,4.0,0.0,1.5189381161559137,1
36,1,2,2,14,1,10,3,2,94,2,1,1.0,13,2,5.8849983565232815,2,3,5.8849983565232815,4.769996713046562,0.0,3.115001643476719,1
30,1,2,2,2,1,3,3,3,43,1,1,2.4697348673650996,20,2,9.590795397904701,2,3,5.0,4.0,0.46973486736509984,2.9394697347301997,1
40,1,1,2,2,1,1,2,3,82,2,2,0.4410321617481616,20,4,7.205160808740808,2,2,4.441032161748161,2.4410321617481614,1.5589678382518384,3.0,1
41,3,1,3,5,2,8,3,3,38,3,2,2.1910291006362987,21,2,10.0,1,2,5.595514550318149,4.6179417987274025,2.1910291006362987,4.6179417987274025,1
48,1,1,3,8,1,19,3,3,62,2,4,1.0,22,1,12.289711037733863,3,3,5.0,4.282716721699603,1.4275722405665343,3.0,1
36,1,2,2,2,1,3,2,1,37,3,1,4.6079539588017955,21,1,9.352276247189229,2,3,1.3920460411982047,0.39204604119820474,0.39204604119820474,0.39204604119820474,1
45,1,1,3,12,1,1,3,4,77,2,3,2.0,13,2,10.0,3,4,2.3847955288576372,1.3847955288576372,0.0,1.3847955288576372,1
35,5,2,2,4,1,3,3,3,61,3,1,2.0150344747583757,22,3,6.338344824919458,4,3,4.984965525241624,3.9849655252416243,0.6616551750805415,3.323310350161083,1
33,3,2,1,1,1,2,3,4,58,2,2,1.262144233093475,22,2,6.52428846618695,3,3,4.689278834532625,3.689278834532625,0.737855766906525,2.9514230676261,1
41,1,2,2,6,1,8,2,1,73,3,1,2.9596637802425363,18,4,9.520168109878732,0,3,4.040336219757464,2.0,0.0,2.520168109878732,1
32,1,2,2,4,1,21,1,3,69,3,1,2.280451169964593,21,1,9.14636588669027,1,3,1.0,0.0,0.0,0.0,1
37,1,1,3,14,1,9,2,3,42,3,2,1.0,24,1,15.259992267174697,2,3,4.506661511449797,2.6299961335873485,0.8766653778624495,7.013323022899596,1
36,2,3,4,10,1,2,2,3,78,2,2,2.0,20,1,14.670024336111569,2,3,5.835012168055784,5.252518252083677,0.41750608402789213,5.252518252083677,1
32,3,2,2,10,1,7,2,3,64,3,1,2.385828551726763,21,4,5.923885701151175,3,3,4.076114298848825,2.5380571494244126,0.0,2.0,1
55,1,1,2,2,1,1,2,1,90,3,1,2.0,21,4,5.0676108066075605,3,3,3.028976059974669,2.0096586866582227,0.9903413133417771,0.009658686658222893,1
36,3,2,2,11,1,1,3,3,77,1,2,2.0004750471517694,21,3,16.999762476424117,2,3,7.000950094303539,7.000237523575884,1.0004750471517692,7.000475047151769,1
53,1,1,2,7,1,10,3,3,80,2,1,2.370945819153445,20,2,9.0,3,2,4.25810836169311,1.629054180846555,0.8145270904232775,3.25810836169311,1
28,1,1,2,7,1,9,3,4,93,2,1,1.3839638899197257,21,3,4.232072220160548,3,2,3.080180550401371,1.2320722201605485,0.0,2.464144440321097,1
41,3,1,2,3,3,10,3,3,37,3,1,2.865179818850506,22,2,9.797769728275759,1,2,6.0,3.134820181149494,2.865179818850506,2.932589909425253,1
37,1,1,3,14,1,9,2,3,41,3,3,1.0,24,1,15.579821765515174,2,3,5.0,3.280118822989884,1.0,7.929970294252529,1
29,2,3,1,1,1,27,4,3,98,3,1,2.0189708672569964,22,3,10.009485433628498,1,2,7.990514566371502,6.981029132743004,1.0,7.0,1
30,1,2,2,2,1,2,3,3,43,1,1,2.052683835977229,20,2,10.841948492068314,2,3,5.0,4.0,0.05268383597722859,2.105367671954457,1
30,3,2,3,11,1,23,1,3,30,3,1,1.9114565893863817,20,3,9.088543410613617,2,2,4.645826357545527,3.7343697681591457,0.9114565893863819,3.6458263575455274,1
36,1,2,1,4,1,2,3,3,69,3,1,2.962403226793739,20,3,7.0375967732062605,3,2,3.0,1.962403226793739,1.0,2.0,1
43,3,1,2,2,1,2,4,4,31,3,2,2.5202186731434955,20,2,14.681968058291456,2,3,2.5202186731434955,2.0,2.0,2.0,1
32,4,1,1,1,1,3,3,2,54,3,2,1.0,20,3,6.0,3,3,5.419242792772672,3.257728378318017,0.4192427927726723,2.8384855855453446,1
47,2,2,2,5,1,1,2,3,65,3,3,1.4566260578619918,22,3,10.0,1,2,5.0,4.543373942138008,1.0,4.3584348553450205,1
40,1,1,2,2,1,20,2,3,65,3,1,2.796574767951271,20,1,8.0,1,3,2.203425232048729,1.2034252320487289,0.6017126160243644,1.2034252320487289,1
42,1,1,2,2,2,21,2,3,61,3,1,2.0916993351114304,20,1,8.45849667555715,1,3,3.27509800533429,2.1833986702228603,0.9083006648885699,2.27509800533429,1
45,1,2,1,1,1,2,4,2,95,3,2,2.672740927656844,12,3,10.31814768085789,3,3,5.663629536171578,3.336370463828422,0.0,1.0,1
28,2,2,2,2,2,14,2,2,41,2,1,0.4774808083654769,21,1,6.864884850192862,0,2,2.045038383269046,1.522519191634523,0.5225191916345231,1.0450383832690462,2
51,2,1,1,6,1,25,4,3,58,2,4,1.0,21,3,10.0,3,2,6.338640964076774,6.803184578446064,1.7322718071846452,4.338640964076774,1
44,2,1,2,8,1,24,3,2,82,3,4,3.0066927240859584,22,3,10.0,3,3,0.016731810214896115,0.010039086128937669,0.003346362042979223,0.030117258386813006,1
41,1,1,2,3,1,9,4,3,94,3,1,1.5326892334623474,20,3,6.065378466924695,2,3,5.0,1.4019322996129577,0.5326892334623474,4.0,1
37,3,2,1,1,1,1,3,1,59,2,2,4.0,18,3,12.0,2,4,6.594005752909764,4.405994247090236,0.7029971235451178,3.485014382274411,1
42,2,1,1,3,1,8,3,2,53,2,2,4.558465465075704,20,3,14.588712713232395,2,3,4.852821821691902,3.7056436433838025,0.8528218216919013,3.8528218216919012,1
39,1,1,2,3,1,1,3,3,76,3,1,3.284446684765758,21,1,13.137786739063031,3,3,6.706680108594549,4.42223342382879,1.5688933695315161,2.5600201628918224,1
36,2,1,2,2,1,10,4,4,82,2,2,3.3564341378835794,22,2,15.589108534470896,2,2,5.0,3.0,0.41089146552910516,3.5891085344708946,1
31,1,2,2,2,1,4,3,3,54,2,2,2.8317969370903207,24,2,9.109062582787095,1,2,0.7227343543032264,0.0,0.0,0.0,1
41,1,3,2,5,1,8,4,2,94,3,1,1.0896608979424656,19,2,5.62762628559726,2,3,5.089660897942466,3.0,0.0,3.731017306172603,1
34,4,2,1,1,2,12,3,3,36,3,2,2.909798645559354,24,1,12.729395936678062,2,3,10.774496613898384,8.819597291118708,1.0,6.774496613898384,1
40,1,1,3,4,1,1,2,4,76,3,1,2.890532401320885,21,1,12.109467598679116,3,3,5.0,3.109467598679115,0.8905324013208848,0.4378703947164606,1
30,1,2,2,2,1,5,3,3,59,3,2,1.0,23,4,11.391630140540355,2,3,11.391630140540355,7.391630140540356,1.783260281080712,7.608369859459644,1
50,1,2,1,8,1,9,3,4,82,3,4,4.124437557296856,23,1,10.0,4,2,5.0,3.0,1.0,3.746625343781138,1
31,4,1,2,5,1,12,2,3,76,2,1,1.0,20,2,2.3486744195246,2,3,1.9564156975594251,1.91283139511885,1.91283139511885,1.91283139511885,1
43,1,1,1,1,2,2,4,3,66,3,2,3.1919572885735334,22,2,10.0,2,3,7.39396796643015,6.797989322143383,1.0,7.202010677856617,1
26,1,1,1,4,1,9,1,4,74,3,1,1.0,22,1,10.0,4,3,1.0,0.0,0.0,0.0,1
28,1,2,2,2,1,2,2,3,55,3,1,1.0,21,3,10.354216915892982,2,2,10.354216915892982,6.765662686919736,2.5885542289732455,4.942771144866227,1
40,2,1,3,7,1,5,2,3,38,3,3,1.0,21,4,9.964661030160164,2,3,5.053008454759755,7.0,1.0353389698398368,7.0,1
37,3,1,1,1,1,1,3,2,58,3,2,4.1158010218684975,17,3,12.231602043736995,3,3,5.8841989781315025,4.8841989781315025,1.0,2.231602043736994,1
25,2,2,1,3,1,6,2,3,95,1,1,1.201596892884396,20,2,5.794410874904614,5,3,0.0,0.0,0.0,0.0,2
41,4,1,2,3,2,10,4,3,37,3,1,3.0,22,1,10.288828098474188,1,2,6.481380164123648,3.577656196948377,2.8074479343505407,3.385104131298918,1
50,2,2,2,6,1,1,2,4,66,3,4,2.0108150901866413,21,3,10.0,1,2,5.043260360746564,4.043260360746564,1.0,3.021630180373282,1
39,1,2,3,4,1,10,2,2,69,2,1,1.7433528228936241,20,3,11.026588708425503,0,3,5.0,2.256647177106376,0.25664717710637586,3.0,1
47,2,1,1,1,1,2,2,3,34,3,2,0.12997281896578805,22,1,8.129972818965788,2,3,6.67506795258553,5.740054362068424,1.064986409482894,6.67506795258553,1
40,1,1,2,2,1,1,3,2,78,2,2,1.5984197635745125,22,2,10.0,3,2,2.60632094570195,1.2047407092764624,0.40158023642548746,1.2047407092764624,1
35,1,1,2,2,1,19,2,2,73,2,1,3.5134772058497363,21,1,8.32434852943351,1,2,1.0,0.0,0.16217426471675456,0.0,1
37,1,1,3,13,1,9,2,3,41,3,3,1.0,24,1,14.616584825169886,2,3,5.0,3.922276783220076,1.0,7.769430804194981,1
40,1,2,2,5,1,7,3,3,92,2,1,0.8306425177506246,20,2,5.0,2,2,4.830642517750625,2.8306425177506247,0.3387149644987508,3.8306425177506247,1
47,1,1,3,14,1,1,3,4,76,2,4,2.0,12,2,10.0,3,4,1.361016286104988,0.3610162861049878,0.0,0.3610162861049878,1
38,1,1,5,13,1,2,2,3,41,3,1,1.0,22,3,10.0,2,3,1.187781428591252,0.32861750003469103,0.046945357147813005,0.32861750003469103,1
34,1,1,3,15,1,10,3,3,41,3,3,2.1522718344737486,23,1,14.847728165526252,2,3,7.304543668947497,4.536362445964999,2.1522718344737486,8.0,1
30,1,2,2,2,1,6,3,3,48,3,1,2.9265361251467725,21,3,9.926536125146773,2,2,7.036731937426613,6.9265361251467725,1.0367319374266137,6.816340312866932,1
32,1,1,2,6,2,1,3,3,69,2,1,2.0,19,3,5.128189211050023,3,3,3.0,0.042729737016674374,0.042729737016674374,2.0,1
31,1,2,2,2,1,6,4,3,43,2,1,2.4786170873818976,20,1,7.304822783175863,1,3,4.652411391587932,3.6524113915879317,1.0,3.6524113915879317,1
36,1,1,1,5,1,3,3,3,69,3,1,3.199230312870125,21,3,7.0,3,2,3.39846062574025,2.39846062574025,1.0,1.6015393742597501,1
27,2,1,2,7,1,2,1,3,74,3,1,0.0,22,3,6.629777922996153,2,3,5.629777922996153,4.0,0.0,4.0,1
33,1,2,2,2,2,8,2,4,36,3,2,1.432648046073107,20,2,9.865296092146213,2,3,9.432648046073107,7.432648046073107,1.7836759769634465,7.783675976963447,1
39,2,1,1,4,1,5,2,3,93,3,3,2.963479266647216,13,2,8.554781100029176,3,4,2.9269585332944312,1.9269585332944312,0.0,0.4817396333236078,1
58,2,1,2,8,1,5,3,2,78,3,1,4.0,20,1,10.791822217291024,3,2,1.0,0.0,0.0,0.0,1
37,4,1,1,1,1,7,3,3,56,3,2,3.9499369982794637,21,2,15.575094502580804,3,3,6.5750945025808045,4.525031500860268,1.0,5.050063001720536,1
44,3,1,1,6,1,2,3,3,67,3,3,1.4795332640969454,23,1,10.0,1,3,5.0,3.7807001038545818,1.0,8.739766632048473,1
29,1,2,1,3,2,2,1,3,70,3,1,1.4847520756852741,20,2,5.515247924314726,3,3,4.545743772944178,2.576239621573629,0.0,3.0304958486294518,1
29,3,1,1,5,1,11,1,3,75,2,1,1.0,21,2,6.0705092730509875,3,3,1.4911863408686266,0.9823726817372531,0.9823726817372531,0.9823726817372531,1
31,1,1,3,15,2,10,3,3,40,3,3,3.9890073274201727,20,2,13.010992672579828,2,3,10.978014654840345,6.9853431032268976,3.9890073274201727,8.0,1
43,3,1,1,1,1,3,4,2,43,2,2,1.8974361480462039,12,3,9.102563851953796,3,4,5.897436148046204,4.205127703907593,1.0,4.794872296092407,1
29,2,1,1,1,2,4,3,1,46,3,2,1.0,16,2,5.46338074821562,3,3,5.0,3.07323850356876,0.0,3.07323850356876,1
30,1,2,1,1,1,2,1,2,41,1,1,3.754125234129763,20,1,7.622937382935119,2,3,4.114686914675593,1.2458747658702374,0.0,0.0,1
31,1,1,1,1,1,8,3,3,93,2,1,2.5042567918155427,18,2,4.0085135836310855,5,3,1.2606419795388573,1.008513583631086,0.0,0.2521283959077715,1
43,4,2,3,4,1,28,3,4,31,3,2,1.0348651602338248,24,2,9.965134839766176,3,2,5.0,3.034865160233825,1.0,3.034865160233825,1
39,3,1,1,2,1,2,3,3,64,3,3,0.2101571175443202,24,3,10.0,1,3,5.0,5.6847643236835195,1.0,8.10507855877216,1
19,2,2,2,3,2,9,2,1,96,2,1,1.0,23,1,9.020887714925466,2,4,1.2797463671641525,1.1398731835820763,0.13987318358207623,0.0,1
39,2,1,1,1,1,4,2,2,40,4,2,1.0,24,3,8.0,2,3,8.0,3.7979753155840488,2.0851358044525856,7.0,1
44,1,2,3,13,1,10,3,3,70,2,2,1.6088302339196203,23,1,17.044151169598102,2,3,5.0,3.0,1.0,5.435320935678481,1
50,1,1,2,8,1,9,4,3,80,3,2,2.54591874971263,19,2,9.0,2,3,4.45408125028737,2.0,0.7270406251436851,3.45408125028737,1
28,2,1,2,2,1,4,2,2,52,3,1,1.0,19,2,7.046646343339264,2,2,6.569969515008895,3.5699695150088946,1.0466463433392632,2.0,1
37,1,1,3,14,1,9,2,3,42,3,2,1.0,24,1,15.73374001880058,2,3,4.822493345867053,2.86687000940029,0.9556233364667632,7.644986691734106,1
52,1,1,2,6,1,9,3,3,83,3,1,2.0,20,2,8.40877413338803,3,3,4.704387066694015,2.0,1.0,3.408774133388031,1
24,4,1,2,2,1,16,2,4,93,1,1,1.0,21,3,9.822888157907276,2,3,1.1416894736741803,0.07084473683709014,0.10626710525563521,0.0,1
34,1,2,2,13,2,4,3,3,96,2,2,0.329051365369871,17,3,11.367589077041032,3,3,10.696640442410903,7.683794538520516,2.683794538520516,7.025691807780774,1
32,1,1,1,1,1,15,3,1,74,2,2,1.93158948831899,20,3,10.384305394870909,2,2,0.13682102336202018,0.13682102336202018,0.13682102336202018,0.13682102336202018,1
41,1,1,4,7,1,17,2,3,66,2,3,1.5295746909530945,23,1,13.735212654523453,2,3,5.264787345476547,3.264787345476547,0.7352126545234527,3.5295746909530945,1
37,2,3,2,3,1,2,3,3,68,3,1,1.7186090394224731,15,3,8.562781921155054,2,3,2.4372180788449462,0.7186090394224732,0.7186090394224732,1.4372180788449465,1
28,1,2,1,2,2,2,1,3,70,3,1,1.2526490939608852,20,2,5.747350906039115,3,3,5.242052718117344,3.7367545301955745,0.0,3.4947018120782296,1
25,3,2,2,2,1,3,1,3,73,3,1,0.005082139818025966,22,2,7.015246419454078,2,3,5.97458930090987,3.979671440727896,0.0,3.979671440727896,2
30,1,2,2,2,1,7,4,3,39,3,1,2.3914285856995003,20,1,8.30428570715025,2,2,6.217142828600999,4.91285712145075,1.0,4.91285712145075,1
36,1,1,2,2,1,1,4,3,78,2,1,3.8536492549804806,21,3,15.707298509960962,5,2,10.707298509960962,7.756082091634134,2.902432836653654,8.707298509960962,1
53,1,2,2,14,2,4,4,2,55,2,2,1.4673974805992378,18,2,15.33698740299619,2,2,8.793422674606859,2.532602519400762,0.5326025194007621,6.195615116404572,1
39,1,2,2,4,1,2,3,3,68,3,1,2.03787802740795,14,3,7.962121972592049,3,3,3.0,1.0378780274079502,1.0,2.0,1
39,1,1,2,5,2,2,3,1,54,2,1,2.3284065801633616,22,2,11.328406580163362,2,3,1.4378754402178155,0.43787544021781555,0.10946886005445389,0.43787544021781555,1
28,1,1,1,1,2,4,3,2,43,3,1,1.2110401380638651,15,1,5.316560207095797,2,3,5.0,4.0,0.10552006903193256,4.0,1
20,2,2,2,2,1,3,2,3,99,2,1,1.0,17,1,3.059672653984663,3,4,2.982950670290096,1.991475335145048,0.9914753351450482,0.0,1
37,2,2,1,1,1,7,4,4,46,2,2,0.18455107871770515,20,1,8.12303405247847,2,2,7.0,7.0,0.06151702623923505,5.12303405247847,1
36,2,2,2,3,1,1,3,3,78,2,1,3.765812538274923,21,3,16.11709373086254,5,3,10.531625076549846,7.882906269137461,2.765812538274923,8.765812538274922,1
38,2,1,3,7,1,1,3,3,76,2,1,2.5160790204436165,21,1,14.419604897781916,2,3,5.967841959112767,4.935683918225534,1.0,3.3874468568946834,1
44,1,1,3,3,2,1,1,3,74,2,2,3.0,22,3,10.18697256111084,3,2,5.0,3.0,1.0,3.62605487777832,1
29,4,1,2,3,2,16,3,4,88,1,1,1.0,22,2,7.1434052904021295,2,3,3.2852757676782964,1.1426378838391482,1.7139568257587223,0.0,1
47,1,1,1,9,2,7,3,2,79,3,3,4.0,19,2,9.337887989893435,2,2,3.675775979786871,2.3378879898934355,0.3378879898934354,2.3378879898934355,1
31,1,2,1,5,1,6,3,3,43,2,2,2.456221092002601,20,2,9.0875578159948,2,2,5.0,4.0,0.45622109200260075,2.368663276007802,1
26,1,2,1,1,1,12,1,3,32,3,2,1.0,21,2,8.593478640922045,4,2,8.593478640922045,6.728985760614697,1.0,6.593478640922045,1
36,2,2,3,3,1,10,2,2,72,2,1,1.7339099189537017,19,3,7.871279351629614,0,3,4.201729756861106,2.0,0.5321801620925966,2.7339099189537017,1
55,1,1,2,7,1,7,3,3,81,3,1,2.95747937563917,20,1,10.436219063458756,3,2,3.0850412487216596,1.0425206243608298,0.5212603121804149,2.0850412487216596,1
38,3,1,1,1,1,7,4,3,44,2,1,0.39551758784535895,20,1,8.263678391896907,1,2,6.868160804051547,6.472643216206188,0.39551758784535895,4.736321608103093,1
26,1,1,1,1,1,7,3,4,56,3,2,0.4905710645106691,22,2,4.981142129021338,3,3,2.509428935489331,1.5094289354893309,0.7547144677446654,1.5094289354893309,1
38,4,1,2,2,1,4,4,3,32,3,1,3.0,20,2,17.583934062677265,1,2,3.472021979107578,2.157340659702526,2.157340659702526,2.157340659702526,1
35,3,1,3,4,2,14,4,3,86,1,1,1.0,22,2,5.0,2,3,5.0,2.160400105330072,2.5187996840097835,0.6416004213202884,1
31,1,1,2,3,1,22,2,3,73,2,1,2.0020266362357138,22,1,9.331982242509524,2,2,1.0,0.0,0.6659911212547621,0.0,1
38,3,1,2,2,1,2,4,3,33,3,2,2.522619937397965,20,2,16.374409655688808,2,3,4.1934501565050875,3.1934501565050875,2.2386900313010174,3.1934501565050875,1
29,2,3,1,1,2,3,2,3,71,3,1,1.0,20,2,9.720361402038954,2,3,1.349548247451307,0.34954824745130697,0.0,0.2796385979610454,1
37,1,2,1,1,1,1,3,1,59,2,2,4.0,21,3,12.0,2,4,7.7883318123428324,3.211668187657168,0.105834093828584,6.47082953085708,1
40,3,1,1,1,2,2,4,3,64,3,2,1.2040370478416493,24,3,10.0,1,3,5.903027785881237,6.301009261960412,1.0,7.698990738039588,1
56,2,1,2,3,1,1,2,4,74,3,4,2.810778460214994,21,3,10.0,2,2,8.243113840859976,7.2431138408599764,1.0,4.621556920429988,1
25,2,2,1,2,1,25,1,3,31,3,2,1.1183628672296497,22,2,6.35508860168895,4,2,5.88163713277035,4.88163713277035,1.0,4.0,1
34,2,2,1,1,2,1,3,3,92,2,2,0.9613152881849074,14,1,10.15473884726037,3,3,10.116054135445278,7.077369423630185,0.15473884726037035,8.038684711815092,1
29,2,1,2,4,2,1,2,3,71,2,1,1.0690599824600329,20,3,5.930940017539967,2,3,4.396410026309951,1.8618800350799343,0.0,2.9309400175399674,1
30,1,2,1,2,1,2,3,3,70,3,1,1.2418570395437367,20,3,9.637214440684396,2,2,1.2418570395437367,0.24185703954373672,0.12092851977186836,0.24185703954373672,1
36,3,2,1,1,2,15,3,4,87,1,2,1.020580683018859,23,1,14.974274146226426,3,2,5.0,3.0,1.0,3.0308710245282886,1
26,1,2,2,3,1,4,2,3,52,3,1,1.3601061651837998,20,2,8.3601061651838,2,2,7.8199469174081,5.3601061651838,1.8199469174081,2.9002654129594996,1
23,1,1,2,3,1,1,1,4,46,2,1,1.457250323049847,21,3,9.542749676950153,2,3,2.1431258076246174,0.45725032304984703,0.0,0.7713748384750765,1
36,2,1,3,4,1,6,3,3,77,2,2,4.726103927808103,21,3,16.091298690730632,2,3,5.182597381461264,3.3651947629225285,0.09129869073063213,4.273896072191897,1
41,2,1,1,7,1,5,2,3,90,3,4,1.9988798885198906,13,2,9.994399442599452,2,3,1.004480445920438,0.0033603344403284607,0.0,0.004480445920437948,1
36,2,1,1,1,1,3,3,3,95,3,2,2.668545205119271,14,1,8.33145479488073,4,4,7.219091324801215,5.331454794880729,0.0,4.106727854721701,1
38,2,2,1,1,1,5,2,1,42,4,2,1.0,24,3,8.0,2,3,8.0,1.7035493735054574,1.4867283924301307,7.0,1
24,2,2,3,5,1,23,3,3,45,3,1,1.741311669302092,21,3,7.034753322791632,1,2,3.223935007906276,2.482623338604184,0.741311669302092,1.482623338604184,1
28,1,1,2,14,1,2,3,3,76,3,1,0.19313286458729306,22,3,6.193132864587293,3,3,5.386265729174586,4.579398593761879,0.19313286458729306,4.579398593761879,1
18,1,2,3,3,3,9,3,1,96,2,1,1.0,24,2,10.0,2,4,0.9159017755320153,0.9159017755320153,0.0,0.0,1
35,2,2,1,1,1,7,4,4,46,2,2,0.9793007295098789,20,1,8.652867153006586,2,2,7.0,7.0,0.32643357650329297,5.652867153006586,1
54,1,2,1,5,1,5,3,4,79,3,5,3.5598443123088295,22,1,10.0,4,2,6.760622750764682,5.200778438455853,1.0,3.880311375382341,1
29,2,2,1,2,1,3,2,3,71,3,1,1.0,20,2,10.0,2,3,1.0,0.0,0.0,0.0,1
33,3,2,2,2,1,7,3,3,59,3,2,2.2466092760264025,21,2,14.739827828079207,2,3,9.130086085960397,5.753390723973597,1.0,6.753390723973597,1
26,2,2,1,1,2,3,1,4,71,3,1,1.0,20,2,6.009072404652725,3,3,6.009072404652725,5.01814480930545,0.009072404652724964,4.027217213958175,1
31,1,2,2,2,1,7,3,2,61,2,2,1.0,23,4,10.637358840999683,2,3,10.637358840999683,7.0,0.8186794204998418,7.637358840999683,1
31,1,2,2,2,1,7,3,2,61,2,2,1.0,23,4,10.743102563813617,2,3,10.743102563813617,7.0,0.8715512819068086,7.7431025638136175,1
33,4,1,3,4,2,15,3,3,82,1,1,1.0,22,2,4.149971155203255,2,3,4.149971155203255,2.0,2.716657051734418,0.5666858965311632,1
40,1,1,1,1,1,5,3,3,48,2,2,5.0,21,3,10.07371087495287,2,3,5.0,3.0184277187382174,1.0,3.0184277187382174,1
31,1,1,3,9,2,8,2,3,38,3,2,2.703277648322463,20,3,11.27103686442995,2,3,10.135518432214976,7.0,3.135518432214975,8.0,1
25,3,2,2,2,1,3,1,3,73,3,1,0.15987849725878123,22,2,7.479635491776344,2,3,5.200607513706094,3.360486010964875,0.0,3.360486010964875,2
27,1,2,2,3,1,2,2,3,54,3,1,1.0,21,2,9.568604845780786,2,2,9.568604845780786,6.17645363433559,2.3921512114451966,3.960756057225983,1
40,1,1,1,1,1,10,4,3,92,2,1,1.8205026765761665,21,3,8.435978587390668,2,2,5.0,0.5384919702715002,1.0,3.8205026765761665,1
51,1,1,1,7,1,10,3,4,82,3,2,2.4926023318989614,20,1,9.24630116594948,3,2,5.0,2.2463011659494807,1.0,3.7536988340505193,1
52,1,2,1,8,1,9,3,3,81,2,4,4.0,23,1,9.788806981870744,4,2,4.1552279274829775,2.3664209456122327,0.7888069818707443,2.3664209456122327,1
40,3,1,1,1,1,6,3,2,54,3,2,4.826246524692433,20,3,13.652493049384866,3,3,5.173753475307567,4.173753475307567,1.0,3.6524930493848666,1
